buysell,strngth,symb,perc_strngth,date,total_val,quantity
-4.0,0.0801278174475,JOBS,0.00613354418539,2017-08-29 09:59,6133.544185392554,92.0
1.0,6.53193447585,SHLM,0.5,2017-08-29 09:59,500000.0,18195.0
2.0,1.72836075999,SRCE,0.132300834185,2017-08-29 09:59,132300.83418501154,4936.0
1.0,3.18645055253,VNET,0.243913236141,2017-08-29 09:59,243913.23614053172,15273.0
